Par,Vassom,År,Akvakultur,Jordbruk,Avløp,Industri,Bebygd,Bakgrunn
n,10,1999,0.0,50.39604681895901,10.669218225094145,45.519000000000005,1.5021222906089473,24.692330883671016
n,10,2000,0.0,50.17411415470043,16.19269507917646,46.956,1.5021222906089473,28.03147740967149
n,10,2001,0.0,46.05915987701046,15.888778937340577,58.318,1.5021222906089473,29.00279236680628
n,10,2002,0.0,45.54346702527331,12.893761740614622,45.977,1.5021222906089473,24.083184593380487
n,10,2003,0.0,45.79758763476651,13.865650435316702,46.62,1.5021222906089473,25.906367787102848
n,10,2004,0.0,45.83632933864489,13.903670435316702,53.733,1.5021222906089473,24.87600660569996
n,10,2005,0.0,46.31231978380396,14.641667632363593,41.1085,1.5021222906089473,16.795052629415533
n,10,2006,0.0,46.286378843646304,14.20563831435022,43.269,1.5021222906089473,22.60247869201532
n,10,2007,0.0,46.46263675233479,24.73513831435022,35.689,1.5021222906089473,24.9223952003248
n,10,2008,0.0,46.15729792254761,13.425518314350219,42.792,1.5021222906089473,31.907452099918626
n,10,2009,0.0,46.19066754719508,10.260899520788819,15.5,1.5021222906089473,27.518143298596748
n,10,2010,0.0,46.38706560075644,10.159661262945686,29.7,1.5021222906089473,22.428505438084525
n,10,2011,0.0,46.13480356806993,10.195821262945685,23.0,1.5021222906089473,25.69502180108076
n,10,2012,0.0,46.88633954938562,11.488231262945686,16.7,1.5021222906089473,24.276195876373286
n,10,2013,0.0,47.42387280646756,10.691751262945687,19.4,1.5021222906089473,22.156840666709847
n,10,2014,0.0,39.19379869520762,11.118233560090262,0.0,1.5021222906089473,29.62678821657505
n,10,2015,0.0,45.64298477255463,10.380165130819034,0.0,1.5021222906089473,31.01791784402452
n,10,2016,0.0,45.78522933115537,3.558804806972302,0.0,1.5021222906089473,23.082347165298515
n,10,2017,0.0,46.78629290273856,13.419816323486202,0.0,1.5021222906089473,23.574771319067302
n,10,2018,0.0,47.70449104580064,12.289847738954228,0.0,1.5021222906089473,25.893961609718996
n,10,2019,0.0,47.44778565508629,13.381487095296865,0.0,1.5021222906089473,29.14070398378614
n,10,2020,0.0,47.524934673249355,13.547213046949256,0.0,1.5021222906089473,26.37521861472156
n,10,2021,0.0,47.6839350739333,12.556832867099853,0.0,1.5021222906089473,22.479528837552547
n,10,2022,0.0,47.57545672937702,14.409085564849516,0.0,1.5021222906089473,18.893678841623046
n,11,1990,0.0,257.261,99.519,16.03,3.78848957160793,70.058
n,11,1991,0.0,252.24,99.519,14.0,3.78848957160793,82.365
n,11,1992,0.0,245.075,99.519,12.376,3.78848957160793,63.289
n,11,1993,0.0,231.479,110.326,12.457,3.78848957160793,67.228
n,11,1994,0.0,222.565,102.995,11.283,3.78848957160793,86.847
n,11,1995,0.0,222.283,93.235,14.287,3.78848957160793,82.161
n,11,1996,0.0,218.5417108798879,95.35909684107905,13.54,3.78848957160793,59.475816006573496
n,11,1997,0.0,216.18759772795133,93.61693524785348,11.997000000000002,3.78848957160793,63.813679378351104
n,11,1998,0.0,213.8894219204545,94.69662208075856,9.53,3.78848957160793,76.75902913570289
n,11,1999,0.0,211.59149583324535,93.59468874791935,10.504,3.78848957160793,87.71260240506463
n,11,2000,0.0,209.2373826813088,88.69263300437582,10.773,3.78848957160793,93.76079129535452
n,11,2001,0.0,191.28648952189323,101.93269438068288,0.288,3.78848957160793,107.12475435842128
n,11,2002,0.0,187.9235064077392,80.4431999508804,0.278,3.78848957160793,86.42083183693934
n,11,2003,0.0,189.32468694189816,76.86021237708002,0.3,3.78848957160793,88.12677518290437
n,11,2004,0.0,188.65194048689477,26.2989708653538,0.2,3.78848957160793,88.93993290344547
n,11,2005,0.0,192.01517332133645,106.01568688300296,0.1,3.78848957160793,50.393657316787085
n,11,2006,0.0,192.0711106657762,108.8465056322599,0.28,3.78848957160793,72.0632017527391
n,11,2007,0.0,193.24829210188835,109.89484174204145,0.279,3.78848957160793,71.37621670561916
n,11,2008,0.0,191.45455127550028,106.56578848778872,0.189,3.78848957160793,101.83687946032876
n,11,2009,0.0,191.95898625660905,99.19795236469378,0.0,3.78848957160793,90.25457370038784
n,11,2010,0.0,192.68767005605216,86.50696779196248,0.232,3.78848957160793,88.01802259411441
n,11,2011,0.0,192.23942213967092,83.69337380099459,0.1,3.78848957160793,89.29918126581842
n,11,2012,0.0,195.15390761715597,97.19895865200174,1.0,3.78848957160793,87.65278418745527
n,11,2013,0.0,198.2367045685357,113.29193480752893,1.0,3.78848957160793,78.98305779671689
n,11,2014,0.0,165.7146326231332,107.97304879172874,0.16,3.78848957160793,103.47714890349062
n,11,2015,0.0,191.85210597348302,128.91827779975773,0.0,3.78848957160793,99.25115849624171
n,11,2016,0.0,192.18048815177906,133.63537582546917,0.0,3.78848957160793,79.2961286925943
n,11,2017,0.0,192.53384235884283,126.46315299049803,0.0,3.78848957160793,79.4380487249356
n,11,2018,0.0,197.54497937166892,125.30295326616245,0.0,3.78848957160793,81.90350104921754
n,11,2019,0.0,196.08311680760426,129.89697878744684,0.0,3.78848957160793,101.92383415358267
n,11,2020,0.0,196.51513290528658,109.92636355299611,0.0,3.78848957160793,101.28734976088188
n,11,2021,0.0,196.96837522742135,101.59217902118819,0.0,3.78848957160793,93.56201170300288
n,11,2022,0.0,196.2202132455393,109.48815618923578,0.0,3.78848957160793,67.86282091936114
n,12,1990,1.596,1936.192,785.647,48.703,23.209360612008982,2160.097
n,12,1991,2.011,1897.505,785.647,43.863,23.209360612008982,1756.318
n,12,1992,2.425,1841.639,785.647,34.923,23.209360612008982,1939.509
n,12,1993,3.319,1733.259,821.177,47.063,23.209360612008982,2205.003
n,12,1994,2.935,1663.123,786.177,39.614,23.209360612008982,2271.232
n,12,1995,3.637,1663.251,979.416,87.72,23.209360612008982,2363.174
n,12,1996,4.277807020502401,1518.9618897511973,830.786671251212,209.1,23.209360612008982,1430.6122308102565
n,12,1997,4.454703178199999,1479.5631282412448,756.5093036139548,185.92,23.209360612008982,1675.8725159143198
n,12,1998,6.079320516033601,1440.120763531222,798.9605795310961,191.62,23.209360612008982,1942.7174462191745
n,12,1999,5.5835338064352005,1400.9671135452804,735.1233902302342,168.82,23.209360612008982,2034.480461960828
n,12,2000,5.0896641430206,1361.34278660652,753.2839812280391,180.153,23.209360612008982,2129.7824923236594
n,12,2001,5.5864007463528,1363.2413501395788,694.6410678983586,116.46,23.209360612008982,2231.209886736954
n,12,2002,0.0,1290.0628160633732,667.6868569554686,86.84,23.209360612008982,1805.1691757242816
n,12,2003,0.0,1294.2116671984581,680.5315944345631,101.71,23.209360612008982,1770.5810844275616
n,12,2004,0.0,1291.747443004336,701.207068076887,90.00999999999999,23.209360612008982,1844.538980459056
n,12,2005,0.0,1344.615391062586,787.1825123580312,106.16744,23.209360612008982,1661.5893102955524
n,12,2006,0.0,1344.746130699752,793.8316837016094,107.72968,23.209360612008982,1759.6453981798727
n,12,2007,0.0,1355.0980107628368,827.0860585979931,99.59256,23.209360612008982,2146.237714890928
n,12,2008,0.0,1344.698227909429,823.466264910324,50.82032,23.209360612008982,2221.40137048734
n,12,2009,0.0,1347.4535005629723,909.3552422764341,55.98480000000001,23.209360612008982,1902.648375709655
n,12,2010,0.0,1354.7770424522455,903.7801679844437,92.5272,23.209360612008982,1879.5752032142752
n,12,2011,0.0,1351.8995521586633,854.5058323278747,293.408,23.209360612008982,1969.5553075956584
n,12,2012,0.0,1364.2333352974163,788.4599769585908,32.8356,23.209360612008982,1860.902033273384
n,12,2013,0.0,1386.2848526229236,853.7807737748649,20.05,23.209360612008982,2021.582821433632
n,12,2014,0.0,1119.193364483289,946.1393482065109,19.46,23.209360612008982,2134.20121470052
n,12,2015,0.0,1319.4710322578248,994.0039063143797,10.3,23.209360612008982,2028.1278927469075
n,12,2016,0.0,1316.9827572770873,1108.273699368812,14.956,23.209360612008982,1747.2109582728713
n,12,2017,0.0,1325.0251703060317,1087.0186654065565,11.18,23.209360612008982,1787.6823471685116
n,12,2018,0.0,1379.526893924193,1024.641568549433,10.716,23.209360612008982,2080.9165884532545
n,12,2019,0.0,1368.619476986982,1051.6104635231366,14.145,23.209360612008982,2110.4208794760216
n,12,2020,0.0,1369.228610220876,1020.2708920466459,5.7860000000000005,23.209360612008982,2238.4381340565023
n,12,2021,0.0,1375.442152561316,1039.5215508251883,12.75292,23.209360612008982,1926.7456317037056
n,12,2022,0.0,1368.0974939732546,1106.7431435917085,12.0077471252352,23.209360612008982,1550.2095146063646
n,13,1990,0.0,349.799,332.25,21.4,7.890513743277497,73.685
n,13,1991,0.0,342.704,332.25,50.2,7.890513743277497,76.988
n,13,1992,0.0,332.77,332.25,27.64,7.890513743277497,73.184
n,13,1993,0.0,313.968,333.895,80.1,7.890513743277497,73.606
n,13,1994,0.0,301.551,372.999,147.0,7.890513743277497,99.483
n,13,1995,0.0,301.019,319.918,236.17,7.890513743277497,89.124
n,13,1996,0.0,296.2600916528099,358.9169482042225,110.52,7.890513743277497,63.0873099377495
n,13,1997,0.0,298.0825301296836,362.0087353398376,131.96,7.890513743277497,65.50996262514771
n,13,1998,0.0,299.9047662258269,430.79862112276516,103.19,7.890513743277497,75.87995287127816
n,13,1999,0.0,301.7272047027008,356.53267382487434,52.4,7.890513743277497,84.67863242853045
n,13,2000,0.0,303.5494407988441,324.3521630024335,49.5,7.890513743277497,89.72170359989417
n,13,2001,0.0,280.4057876172949,351.30964691838005,54.7,7.890513743277497,105.82752768291506
n,13,2002,0.0,279.9718833314073,303.90588761364654,20.6,7.890513743277497,89.36746373750461
n,13,2003,0.0,280.7528705698589,307.1054019639253,22.2,7.890513743277497,92.91925740305498
n,13,2004,0.0,282.835570665973,367.6950852725417,14.1,7.890513743277497,93.70129168403254
n,13,2005,0.0,282.6619279993258,324.1034432559902,26.35,7.890513743277497,57.98224318211084
n,13,2006,0.0,282.1414047608451,315.5037804644533,28.348,7.890513743277497,72.24731055445466
n,13,2007,0.0,282.2282260941686,346.030147731972,73.2,7.890513743277497,71.8933053979183
n,13,2008,0.0,281.53385780831036,375.48404894534275,98.8,7.890513743277497,98.5776881949591
n,13,2009,0.0,280.926513236506,392.6918383247965,56.9,7.890513743277497,93.7301717154252
n,13,2010,0.0,282.3148450467619,353.71312824343505,31.402,7.890513743277497,89.2445171371218
n,13,2011,0.0,279.4511577121963,398.32378980870476,50.9,7.890513743277497,92.4768403114928
n,13,2012,0.0,284.4843664761997,445.7743459321717,44.43482,7.890513743277497,90.6318080624284
n,13,2013,0.0,285.8729006671858,409.1158965438383,52.93592,7.890513743277497,95.97929412777955
n,13,2014,0.0,232.09568585426823,432.7604644791076,48.614,7.890513743277497,108.8098856534447
n,13,2015,0.0,272.7899983531932,406.3385689482251,47.6,7.890513743277497,102.34712911704686
n,13,2016,0.0,274.2372229559832,404.3232042944837,25.831,7.890513743277497,87.69774198990301
n,13,2017,0.0,288.75925464355146,637.5089839749855,35.251,7.890513743277497,86.42951777234833
n,13,2018,0.0,291.6955966603157,429.92678549443224,47.837,7.890513743277497,91.44082122217227
n,13,2019,0.0,291.0095259844021,424.87952228603075,36.554,7.890513743277497,101.79773242796178
n,13,2020,0.0,291.23194240706545,542.5731399857683,52.792,7.890513743277497,102.7659781156777
n,13,2021,0.0,292.6587265560894,490.6429939767447,28.78,7.890513743277497,95.32179073737323
n,13,2022,0.0,292.6577146524376,496.1368956613868,20.68,7.890513743277497,77.95710013906583
n,14,1990,0.0,919.557,119.628,0.0,7.847348946047431,140.878
n,14,1991,0.0,900.905,119.628,0.0,7.847348946047431,139.546
n,14,1992,0.0,874.792,119.628,0.0,7.847348946047431,132.803
n,14,1993,0.0,825.363,99.352,0.0,7.847348946047431,133.76
n,14,1994,0.0,792.722,143.971,0.0,7.847348946047431,167.816
n,14,1995,0.0,791.323,129.002,0.0,7.847348946047431,150.791
n,14,1996,0.0,785.746352165945,96.07859043686483,0.0,7.847348946047431,131.4196809635738
n,14,1997,0.0,790.5798563252854,100.83824338597293,0.0,7.847348946047431,132.27189356451706
n,14,1998,0.0,795.4128237268071,120.38851065741058,0.0,7.847348946047431,143.6327117199216
n,14,1999,0.0,800.2463278861475,115.15615745600817,0.0,7.847348946047431,160.12043547416124
n,14,2000,0.0,805.0792952876691,104.84780020895295,0.0,7.847348946047431,169.1077568916805
n,14,2001,0.0,743.6972813898698,113.56827799431491,66.0,7.847348946047431,221.30783186186167
n,14,2002,0.0,742.5464726261134,95.30296299714777,10.8,7.847348946047431,193.3650166456428
n,14,2003,0.0,744.6178210493105,106.77658833433203,9.1,7.847348946047431,202.34963154756943
n,14,2004,0.0,750.1415957637774,110.72136251861197,12.6,7.847348946047431,206.08923725614576
n,14,2005,0.0,749.6810575551472,99.12033873885453,0.0,7.847348946047431,131.0106130214005
n,14,2006,0.0,748.3005164448948,98.57035642623933,10.3,7.847348946047431,150.2702033147547
n,14,2007,0.0,748.5307855492098,92.1105155480294,0.0,7.847348946047431,142.63506380318495
n,14,2008,0.0,746.6891694725084,103.6824700514197,12.3,7.847348946047431,203.1908174319625
n,14,2009,0.0,745.0783592579409,96.93926325883282,12.0,7.847348946047431,197.2789713451839
n,14,2010,0.0,748.7605178957059,101.98687479986657,16.0,7.847348946047431,189.6463051775252
n,14,2011,0.0,741.1653947580418,92.93325678981864,9.2,7.847348946047431,194.16234263780905
n,14,2012,0.0,754.5145617144877,107.99474107562355,9.0,7.847348946047431,195.11974502087577
n,14,2013,0.0,758.1972571100716,109.30673754969357,1.8,7.847348946047431,195.7582007062638
n,14,2014,0.0,615.5683591942035,104.47826078834967,0.9,7.847348946047431,220.6470771855067
n,14,2015,0.0,723.4985479062342,108.50051773048969,0.0,7.847348946047431,208.8645326703761
n,14,2016,0.0,727.336903069304,113.12832243420067,0.0,7.847348946047431,184.3417285807473
n,14,2017,0.0,765.8524971234546,110.16403902391215,0.0,7.847348946047431,188.19344739058155
n,14,2018,0.0,773.6403163181096,114.83441282386863,0.0,7.847348946047431,196.53788855275064
n,14,2019,0.0,771.8207073119837,116.44067334142159,0.0,7.847348946047431,211.2741535906457
n,14,2020,0.0,772.4106041549727,109.81862347040993,0.0,7.847348946047431,199.6675655682201
n,14,2021,0.0,776.1947467783316,98.35399038708192,0.0,7.847348946047431,195.05080297305904
n,14,2022,0.0,776.1920629892372,107.44248763592809,40.8001,7.847348946047431,177.15812395884157
n,15,1990,0.0,1089.534,494.023,8.9,16.41077271521112,1035.885
n,15,1991,0.0,1067.789,494.023,8.9,16.41077271521112,841.46
n,15,1992,0.0,1037.092,494.023,12.365,16.41077271521112,855.833
n,15,1993,0.0,978.784,391.9,13.144,16.41077271521112,960.035
n,15,1994,0.0,940.417,488.555,70.61,16.41077271521112,1096.047
n,15,1995,0.0,939.089,613.004,33.582,16.41077271521112,1080.324
n,15,1996,0.0,928.0299554182168,505.3140775846913,82.92699999999999,16.41077271521112,634.0741073649152
n,15,1997,0.0,927.3194858643196,479.420564415057,83.559,16.41077271521112,789.344978238491
n,15,1998,0.0,926.6084643358206,447.9707600791877,2.48,16.41077271521112,888.3189041578431
n,15,1999,0.0,925.8911088763956,461.5222757347889,15.064,16.41077271521112,978.0927165409628
n,15,2000,0.0,925.1005755262504,413.1610234189727,41.99700000000001,16.41077271521112,1125.476900898976
n,15,2001,0.0,852.4285055982364,457.64784895452715,48.837,16.41077271521112,1152.998991210594
n,15,2002,0.0,840.1388284450289,408.22185458316784,58.29900000000001,16.41077271521112,886.1349158677751
n,15,2003,0.0,841.9340652174217,428.01391095882707,46.228,16.41077271521112,898.2493050344532
n,15,2004,0.0,847.1795592792248,447.7881860356468,48.304,16.41077271521112,1008.1357276896312
n,15,2005,0.0,857.8207235161461,507.41968743942357,44.854,16.41077271521112,799.9765808342539
n,15,2006,0.0,854.3948164004952,538.2235118661703,28.42001,16.41077271521112,897.2679128223309
n,15,2007,0.0,854.981384056025,498.2241404667952,45.14222,16.41077271521112,1009.1047369536684
n,15,2008,0.0,852.1148413563639,478.9541614284705,17.8,16.41077271521112,1109.9888540060929
n,15,2009,0.0,848.0993151382326,505.4147539608401,16.0,16.41077271521112,975.4150297877886
n,15,2010,0.0,852.860075680508,509.430667735524,5.0,16.41077271521112,917.3640244757404
n,15,2011,0.0,846.002536743944,535.2753763419101,1.1,16.41077271521112,1006.8504986154124
n,15,2012,0.0,862.7800767874828,505.4641065396661,1.1,16.41077271521112,975.0128540416068
n,15,2013,0.0,864.6910228323168,539.7325650162973,1.6,16.41077271521112,1009.4352736535712
n,15,2014,0.0,704.9937066068547,542.1549236991973,1.46,16.41077271521112,1146.3644451560203
n,15,2015,0.0,825.490361215669,532.5477743380168,1.7,16.41077271521112,1035.864319268078
n,15,2016,0.0,828.4054351946317,533.6177492257289,3.86,16.41077271521112,844.4455513426055
n,15,2017,0.0,861.9902900870737,618.6445564384293,1.94,16.41077271521112,848.7665972455784
n,15,2018,0.0,879.823271805941,557.5555907864737,1.55,16.41077271521112,972.643307773257
n,15,2019,0.0,878.6502124282035,585.6028343833189,5.7,16.41077271521112,991.7864208780696
n,15,2020,0.0,879.6411866546905,556.963023325203,6.1,16.41077271521112,1140.729263646533
n,15,2021,0.0,882.8377670423984,578.8508529292008,3.24,16.41077271521112,955.10509403861
n,15,2022,0.0,882.2341148241635,655.0712473641693,3.802,16.41077271521112,786.043097790188
n,16,1990,0.608,561.158,534.806,1769.637,20.77107213346704,2008.241
n,16,1991,0.747,549.428,534.806,1568.413,20.77107213346704,1587.811
n,16,1992,0.885,532.616,534.806,2737.924,20.77107213346704,1647.806
n,16,1993,1.218,499.233,672.793,2667.424,20.77107213346704,1784.353
n,16,1994,1.108,477.784,502.696,1205.074,20.77107213346704,1913.708
n,16,1995,1.328,478.092,571.279,1044.5,20.77107213346704,1988.488
n,16,1996,1.7158261279999998,445.0513732065144,562.4846608125214,1136.62,20.77107213346704,1133.910625141651
n,16,1997,1.7718417600000005,431.6049167545174,550.6311652670341,1120.82,20.77107213346704,1502.3475435869177
n,16,1998,1.85126012,418.2281620143796,547.326695185581,946.132,20.77107213346704,1540.0696818614774
n,16,1999,2.158380848,404.8451258034347,541.6538717575418,829.586,20.77107213346704,1666.6113001446345
n,16,2000,0.97599801,391.4706049996533,476.33571808501057,844.8050000000001,20.77107213346704,1968.133431143312
n,16,2001,0.05608382825,426.0026935974439,639.5925629292333,801.091,20.77107213346704,1776.038556032792
n,16,2002,0.0,396.49713596496116,458.0062944864819,705.2719999999999,20.77107213346704,1493.336597747546
n,16,2003,0.0,396.960921907134,520.1824654233236,766.93,20.77107213346704,1462.6820952046496
n,16,2004,0.0,392.6708399030455,499.2437497776677,781.262,20.77107213346704,1501.209388915832
n,16,2005,0.0,419.04637309253127,510.9533582257217,714.5150000000001,20.77107213346704,1553.068905413599
n,16,2006,0.0,418.8490205974348,515.48235843236,689.586,20.77107213346704,1507.0986701386262
n,16,2007,0.0,415.2555448515343,495.4619381931124,708.569,20.77107213346704,1777.851736335245
n,16,2008,0.0,412.62492620129996,519.8242983561505,726.52,20.77107213346704,1799.8671878317837
n,16,2009,0.0,415.884398631104,560.1645713879988,546.372,20.77107213346704,1576.27828761408
n,16,2010,0.0,417.9919096793222,506.6334716722679,1007.13,20.77107213346704,1398.8735578802257
